budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
12516654,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,126319,"[{""id"": 2161, ""name"": ""mouse""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10360, ""name"": ""prejudice""}, {""id"": 10468, ""name"": ""bear""}]",fr,Ernest et Célestine,"Celestine is a little mouse trying to avoid a dental career; Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.",11.103202,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""La Parti Productions"", ""id"": 2675}, {""name"": ""Les Armateurs"", ""id"": 6973}, {""name"": ""Melusine Productions"", ""id"": 13351}, {""name"": ""Maybe Movies"", ""id"": 27350}, {""name"": ""Gkids"", ""id"": 32853}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""LU"", ""name"": ""Luxembourg""}]",2012-12-12,8109160,78.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,"Bonnie and Clyde, Sid and Nancy...",Ernest & Celestine,7.6,142
28000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,169917,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 11168, ""name"": ""private investigator""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 167580, ""name"": ""kingpin""}, {""id"": 199073, ""name"": ""wife murder""}, {""id"": 207847, ""name"": ""matt scudder""}]",en,A Walk Among the Tombstones,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,61.309619,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Jersey Films"", ""id"": 216}, {""name"": ""1984 Private Defense Contractors"", ""id"": 8532}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Traveling Picture Show Company (TPSC)"", ""id"": 39043}, {""name"": ""Free State Pictures"", ""id"": 40106}, {""name"": ""Da Vinci Media Ventures"", ""id"": 40107}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-18,53181600,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some people are afraid of all the wrong things,A Walk Among the Tombstones,6.2,1131
1200000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,500,"[{""id"": 2052, ""name"": ""traitor""}, {""id"": 6099, ""name"": ""jewelry""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 10092, ""name"": ""mystery""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 11071, ""name"": ""plan gone wrong""}, {""id"": 157892, ""name"": ""warehouse""}, {""id"": 159753, ""name"": ""ensemble cast""}, {""id"": 170313, ""name"": ""all male cast""}, {""id"": 171826, ""name"": ""told in flashback""}, {""id"": 177438, ""name"": ""heist gone wrong""}, {""id"": 201058, ""name"": ""foreshadowing""}, {""id"": 207784, ""name"": ""rendezvous""}, {""id"": 224552, ""name"": ""iconic""}, {""id"": 233069, ""name"": ""set in one room""}, {""id"": 233072, ""name"": ""uneasy alliance""}, {""id"": 233073, ""name"": ""rag tag group""}]",en,Reservoir Dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",66.925866,"[{""name"": ""Live Entertainment"", ""id"": 285}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Dog Eat Dog Productions Inc."", ""id"": 26198}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1992-09-02,14661007,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every dog has his day.,Reservoir Dogs,8.0,3697
60000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,109491,"[{""id"": 393, ""name"": ""civil war""}, {""id"": 531, ""name"": ""southern usa""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 3760, ""name"": ""light""}, {""id"": 33783, ""name"": ""dark""}, {""id"": 165299, ""name"": ""class prejudice""}, {""id"": 219800, ""name"": ""casters""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Beautiful Creatures,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.",40.721373,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Belle Pictures"", ""id"": 32184}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-02-13,60052138,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Dark secrets will come to light.,Beautiful Creatures,5.6,984
1250000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,19997,"[{""id"": 389, ""name"": ""clock tower""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 2801, ""name"": ""self-defense""}, {""id"": 5739, ""name"": ""waterfall""}, {""id"": 6662, ""name"": ""delirium""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10326, ""name"": ""morgue""}, {""id"": 10424, ""name"": ""tour guide""}, {""id"": 13073, ""name"": ""fear""}, {""id"": 15290, ""name"": ""pursuit""}, {""id"": 155440, ""name"": ""hitchcockian""}, {""id"": 167942, ""name"": ""screaming""}, {""id"": 175316, ""name"": ""unconsciousness""}, {""id"": 195402, ""name"": ""film noir""}, {""id"": 234197, ""name"": ""adultress""}]",en,Niagara,"Rose Loomis and her older, gloomier husband, George, are vacationing at a cabin in Niagara Falls, N.Y. The couple befriend Polly and Ray Cutler, who are honeymooning in the area. Polly begins to suspect that something is amiss between Rose and George, and her suspicions grow when she sees Rose in the arms of another man. While Ray initially thinks Polly is overreacting, things between George and Rose soon take a shockingly dark turn.",9.903992,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1953-01-21,8500000,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A raging torrent of emotion that even nature can't control!,Niagara,6.7,79
0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,10655,"[{""id"": 393, ""name"": ""civil war""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 4302, ""name"": ""troops""}, {""id"": 6092, ""name"": ""army""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 160201, ""name"": ""union soldier""}, {""id"": 166464, ""name"": ""confederate soldier""}, {""id"": 179585, ""name"": ""american civil war""}]",en,Gettysburg,"Summer 1863. The Confederacy pushes north into Pennsylvania. Union divisions converge to face them. The two great armies clash at Gettysburg, site of a theology school. For three days, through such legendary actions as Little Round Top and Pickett's Charge, the fate of ""one nation, indivisible"" hangs in the balance.",5.529035,"[{""name"": ""TriStar Television"", ""id"": 8609}, {""name"": ""Esparza / Katz Productions"", ""id"": 26560}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-10-08,25000000,254.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Gettysburg,6.6,90
23600000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",http://www.zombieland.com/,19908,"[{""id"": 521, ""name"": ""washington d.c.""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 9755, ""name"": ""parody""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 50009, ""name"": ""survival horror""}, {""id"": 155582, ""name"": ""amusement park""}, {""id"": 167068, ""name"": ""twinkie""}, {""id"": 167081, ""name"": ""body count""}, {""id"": 167085, ""name"": ""zombification""}, {""id"": 167095, ""name"": ""disposing of a dead body""}, {""id"": 167103, ""name"": ""bitten on the arm""}, {""id"": 167104, ""name"": ""loner""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 186565, ""name"": ""zombie apocalypse""}, {""id"": 235354, ""name"": ""fear of clowns""}]",en,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",57.300674,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Pariah"", ""id"": 11733}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-10-07,102391382,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This place is so dead,Zombieland,7.2,3550
140000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",,676,"[{""id"": 428, ""name"": ""nurse""}, {""id"": 1627, ""name"": ""patriotism""}, {""id"": 1668, ""name"": ""hawaii""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 3365, ""name"": ""pearl harbor""}, {""id"": 3366, ""name"": ""u.s. air force""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 6091, ""name"": ""war""}, {""id"": 6092, ""name"": ""army""}, {""id"": 9673, ""name"": ""love""}, {""id"": 155565, ""name"": ""pin-up""}]",en,Pearl Harbor,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",34.20669,"[{""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-05-21,449220945,183.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,It takes a moment to change history. It takes love to change lives.,Pearl Harbor,6.6,1791
8000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://weekenderfilm.tumblr.com/,79120,"[{""id"": 237, ""name"": ""gay""}, {""id"": 1025, ""name"": ""great britain""}, {""id"": 2864, ""name"": ""one-night stand""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10198, ""name"": ""gay relationship""}]",en,Weekend,"After a drunken house party with his straight mates, Russell heads out to a gay club. Just before closing time he picks up Glen but what's expected to be just a one-night stand becomes something else, something special.",1.041254,"[{""name"": ""EM Media"", ""id"": 1917}, {""name"": ""The Bureau"", ""id"": 10441}, {""name"": ""Glendale Picture Company"", ""id"": 10442}, {""name"": ""Synchronicity Films"", ""id"": 10443}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-09-22,469947,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A (sort of) love story between two guys over a cold weekend in October.,Weekend,7.4,163
3000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",,252,"[{""id"": 715, ""name"": ""chocolate""}, {""id"": 730, ""name"": ""factory worker""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 985, ""name"": ""candy""}, {""id"": 986, ""name"": ""tv addicted person""}, {""id"": 987, ""name"": ""overweight child""}, {""id"": 1158, ""name"": ""grandfather grandson relationship""}, {""id"": 1382, ""name"": ""factory""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10508, ""name"": ""teacher""}]",en,Willy Wonka & the Chocolate Factory,Eccentric candy man Willy Wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. But does Wonka have an agenda hidden amid a world of Oompa Loompas and chocolate rivers?,23.981601,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""David L. Wolper Productions"", ""id"": 3434}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1971-06-29,4000000,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,It's Scrumdiddlyumptious!,Willy Wonka & the Chocolate Factory,7.4,798
500,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,119657,[],en,El Rey de Najayo,"The dramatic story of Julian, a Dominican drug lord who despite his confinement in prison, was still able to maintain Dominican society in a state of suspense, for over 13 years. At the early age of 12, he witnessed the death of his father at the hands of local military authorities, during a well-meant attempt to hand-over a package of drugs he had incidentally found at sea while fishing. As a result of this experience, Julian develops a thirst for revenge that leads him to kill all those involved in his father's death. In the process he becomes a major drug lord and a very powerful headman within Dominican society.",0.080105,[],"[{""iso_3166_1"": ""DO"", ""name"": ""Dominican Republic""}]",2012-03-01,0,101.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,El Rey de Najayo,0.0,0
13500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,10712,"[{""id"": 577, ""name"": ""black people""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 4003, ""name"": ""botanist""}, {""id"": 10180, ""name"": ""homosexuality""}]",en,Far from Heaven,"In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",9.982885,"[{""name"": ""Clear Blue Sky Productions"", ""id"": 7449}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-09-01,29027914,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's time to stop hiding from the truth.,Far from Heaven,6.9,144
25000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,11954,"[{""id"": 1826, ""name"": ""space marine""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 3243, ""name"": ""flying saucer""}, {""id"": 4803, ""name"": ""comet""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 155585, ""name"": ""halley's comet""}]",en,Lifeforce,A space shuttle mission investigating Halley's Comet brings back a malevolent race of space vampires who transform most of London's population into zombies. The only survivor of the expedition and British authorities attempt to capture a mysterious but beautiful alien woman who appears responsible.,12.18362,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Golan-Globus"", ""id"": 1445}, {""name"": ""Easedram"", ""id"": 21896}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1985-06-20,0,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,"In the blink of an eye, the terror begins.",Lifeforce,6.2,135
125000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.noahmovie.com,86834,"[{""id"": 3036, ""name"": ""bible""}, {""id"": 9649, ""name"": ""god""}, {""id"": 195790, ""name"": ""noah""}, {""id"": 209714, ""name"": ""3d""}]",en,Noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,46.115758,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Protozoa Pictures"", ""id"": 7503}, {""name"": ""Disruption Entertainment"", ""id"": 10256}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-03-20,362637473,139.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The end of the world is just the beginning.,Noah,5.6,2350
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.jimmyandjudymovie.com/,18869,"[{""id"": 6149, ""name"": ""police""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10561, ""name"": ""video camera""}, {""id"": 10562, ""name"": ""on the run""}]",en,Jimmy and Judy,Two misunderstood suburban kids challenge society and run from the police while documenting all of their deeds with a digital camera.,1.255771,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-01-01,0,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Jimmy and Judy,5.4,8
55000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",http://www.everestmovie.com/,253412,"[{""id"": 1262, ""name"": ""mountains""}, {""id"": 3373, ""name"": ""snow storm""}, {""id"": 5827, ""name"": ""hiking""}, {""id"": 8624, ""name"": ""climbing""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 34079, ""name"": ""death""}, {""id"": 156783, ""name"": ""blizzard""}, {""id"": 159212, ""name"": ""mountain climbing""}, {""id"": 185722, ""name"": ""based on true events""}, {""id"": 192779, ""name"": ""mount everest""}, {""id"": 209714, ""name"": ""3d""}]",en,Everest,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",60.246978,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Free State Pictures"", ""id"": 40106}, {""name"": ""RVK Studios"", ""id"": 62693}]","[{""iso_3166_1"": ""IS"", ""name"": ""Iceland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2015-09-10,203427584,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Storm Awaits.,Everest,6.7,1772
18000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}]",,43434,"[{""id"": 1419, ""name"": ""gun""}, {""id"": 7336, ""name"": ""car bomb""}, {""id"": 11162, ""name"": ""miniseries""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 18232, ""name"": ""opec""}, {""id"": 18233, ""name"": ""hostage situation""}, {""id"": 18263, ""name"": ""revolutionary""}]",en,Carlos,"The story of Venezuelan revolutionary, Ilich Ramirez Sanchez, who founded a worldwide terrorist organization and raided the OPEC headquarters in 1975 before being caught by the French police.",1.138383,"[{""name"": ""Egoli Tossell Film AG"", ""id"": 2254}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Arte France"", ""id"": 6111}, {""name"": ""Films en Stock"", ""id"": 11394}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2010-05-19,871279,338.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,The man who hijacked the world,Carlos,6.7,50
26000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,15028,"[{""id"": 3667, ""name"": ""time""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 158389, ""name"": ""wristwatch""}]",en,Clockstoppers,"Until now, Zak Gibbs' greatest challenge has been to find a way to buy a car. But when he discovers an odd wristwatch amidst his father's various inventions and slips it on -- something very strange happens. The world around him seems to come to a stop, everything and everybody frozen in time. Zak quickly learns how to manipulate the device and he and his quick-witted and beautiful new friend, Francesca, start to have some real fun.",5.894163,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Valhalla Motion Pictures"", ""id"": 11533}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-03-17,38793283,94.0,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The adventure of a lifetime, in a few mere seconds.",Clockstoppers,4.9,89
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,235271,"[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 7412, ""name"": ""sin""}, {""id"": 10131, ""name"": ""interracial relationship""}, {""id"": 11501, ""name"": ""cheating wife""}, {""id"": 14794, ""name"": ""lust""}, {""id"": 15319, ""name"": ""attraction""}, {""id"": 159346, ""name"": ""deceit""}, {""id"": 162706, ""name"": ""temptation""}, {""id"": 206263, ""name"": ""hipersexualidad""}, {""id"": 207665, ""name"": ""faithful husband""}]",en,Addicted,A gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life.,7.544515,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Codeblack Entertainment"", ""id"": 35327}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-10,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every Woman Needs an Escape,Addicted,5.4,63
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,2639,"[{""id"": 242, ""name"": ""new york""}, {""id"": 5914, ""name"": ""writer's block""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10818, ""name"": ""author""}]",en,Deconstructing Harry,"This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",11.352693,"[{""name"": ""Fine Line Features"", ""id"": 8}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-08-26,10686841,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Harry Block has written a best seller... bout his best friends... he revealed their deepest secrets... and they're not pleased... now Harry Block is going to Hell...,Deconstructing Harry,7.3,187
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",,9350,"[{""id"": 2805, ""name"": ""rocky mountains""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4245, ""name"": ""hijacking""}, {""id"": 4702, ""name"": ""suitcase""}, {""id"": 8624, ""name"": ""climbing""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 159212, ""name"": ""mountain climbing""}, {""id"": 229053, ""name"": ""mountain""}]",en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",26.19909,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Carolco Pictures"", ""id"": 14723}, {""name"": ""RCS Video"", ""id"": 23246}, {""name"": ""Cliffhanger Productions"", ""id"": 45728}, {""name"": ""Pioneer"", ""id"": 45729}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-05-28,255000211,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The height of adventure.,Cliffhanger,6.1,588
0,"[{""id"": 18, ""name"": ""Drama""}]",http://www.controlthemovie.com,5708,"[{""id"": 968, ""name"": ""manchester city""}, {""id"": 1279, ""name"": ""medicine""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1944, ""name"": ""epilepsy""}, {""id"": 4183, ""name"": ""wife""}, {""id"": 4470, ""name"": ""punk""}, {""id"": 4741, ""name"": ""recording contract""}, {""id"": 4746, ""name"": ""record producer""}, {""id"": 5716, ""name"": ""record label""}, {""id"": 6027, ""name"": ""music""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 41591, ""name"": ""music band""}]",en,Control,"Control is the biography of Joy Division lead singer Ian Curtis, taking his story from schoolboy days of 1973 to his suicide on the eve of the band's first American tour in 1980.",11.357474,"[{""name"": ""Becker International"", ""id"": 1915}, {""name"": ""Claraflora"", ""id"": 1916}, {""name"": ""EM Media"", ""id"": 1917}, {""name"": ""NorthSee"", ""id"": 1918}, {""name"": ""Weinstein Company, The"", ""id"": 7289}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2007-09-26,8159508,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Control,7.5,200
