budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
18000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",,194662,"[{""id"": 8764, ""name"": ""times square""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 11440, ""name"": ""long take""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14531, ""name"": ""play""}, {""id"": 156028, ""name"": ""broadway""}, {""id"": 207716, ""name"": ""actor""}]",en,Birdman,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",89.811154,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Le Grisbi Productions"", ""id"": 47169}, {""name"": ""M Productions"", ""id"": 52660}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-27,103215094,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,or (The Unexpected Virtue of Ignorance),Birdman,7.4,4535
60000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.foxmovies.com/movies/joy,274479,"[{""id"": 1382, ""name"": ""factory""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 2660, ""name"": ""strong woman""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 233558, ""name"": ""stolen patent""}]",en,Joy,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,29.876507,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-12-24,101134059,124.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Joy,6.4,1581
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",,57943,[],en,The Love Letter,20th century computer games designer Scott exchanges love letters with 19th century poet Elizabeth Whitcomb through an antique desk that can make letters travel through time.,0.116873,[],[],1998-02-01,0,98.0,[],Released,A letter from the past would change their future forever.,The Love Letter,4.7,3
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.sanctummovie.com/,48340,"[{""id"": 1964, ""name"": ""cave""}, {""id"": 4237, ""name"": ""water""}, {""id"": 4414, ""name"": ""adventure""}]",en,Sanctum,"The 3-D action-thriller Sanctum, from executive producer James Cameron, follows a team of underwater cave divers on a treacherous expedition to the largest, most beautiful and least accessible cave system on Earth. When a tropical storm forces them deep into the caverns, they must fight raging water, deadly terrain and creeping panic as they search for an unknown escape route to the sea. Master diver Frank McGuire (Richard Roxburgh) has explored the South Pacific's Esa-ala Caves for months. But when his exit is cut off in a flash flood, Frank's team--including 17-year-old son Josh (Rhys Wakefield) and financier Carl Hurley (Ioan Gruffudd)--are forced to radically alter plans. With dwindling supplies, the crew must navigate an underwater labyrinth to make it out. Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever?",20.063165,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Wayfare Entertainment"", ""id"": 5703}, {""name"": ""Sanctum Australia"", ""id"": 6490}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Great Wight Productions/ Osford Films"", ""id"": 19960}, {""name"": ""Start Motion Pictures"", ""id"": 19961}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2011-02-03,108609310,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The only way out is down.,Sanctum,5.8,339
300000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",,378237,[],en,Amidst the Devil's Wings,"Prequel to ""5th of a Degree.""",0.018087,"[{""name"": ""Daniel Columbie Films & Productions"", ""id"": 72267}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-01,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Prequel to ""5th of a Degree.""",Amidst the Devil's Wings,0.0,0
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,10913,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 2908, ""name"": ""secret society""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 13132, ""name"": ""pistol""}, {""id"": 155023, ""name"": ""self esteem""}]",en,Dear Wendy,"In a blue-collar American town, a group of teens bands together to form the Dandies, a gang of gunslingers led by Dick Dandelion. Following a code of strict pacifism at odds with the fact that they all carry guns, the group eventually lets in Sebastian, the grandson of Dick's childhood nanny, Clarabelle, who fears the other gangs in the area. Dick and company try to protect Clarabelle, but events transpire that push the gang past posturing.",2.597665,"[{""name"": ""Zentropa Entertainments"", ""id"": 76}, {""name"": ""Nimbus Film Productions"", ""id"": 11672}, {""name"": ""Lucky Punch"", ""id"": 43271}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2005-01-22,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One shot is all it takes.,Dear Wendy,5.6,33
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,44857,[],en,Molly,"Molly McKay is a profoundly autistic twenty-something woman who has lived in an institution from a young age following her parents' death in a car accident. When the institution must close due budget cuts, Molly is left in the charge of her neurotypical, older brother, Buck McKay, an advertising executive and perennial bachelor. Buck allows her to undergo an experimental medical treatment, with unexpectedly drastic results.",2.636193,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Absolute Entertainment (II)"", ""id"": 67883}, {""name"": ""Cockamamie"", ""id"": 67884}, {""name"": ""Heckerling-Caplan"", ""id"": 67885}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-22,0,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Innocence is bliss. See the world through her.,Molly,5.5,14
225000,"[{""id"": 10769, ""name"": ""Foreign""}, {""id"": 99, ""name"": ""Documentary""}]",http://detroitfirefilm.org/,139948,"[{""id"": 933, ""name"": ""michigan""}, {""id"": 6711, ""name"": ""crisis""}, {""id"": 10715, ""name"": ""fire fighting""}, {""id"": 18021, ""name"": ""detroit""}, {""id"": 187056, ""name"": ""woman director""}]",en,Burn,"A character-driven, action-packed documentary about Detroit, told through the eyes of the Detroit firefighters, the men and women charged with the thankless task of saving a city that many have written off as dead.",0.126676,"[{""name"": ""Apostle Productions"", ""id"": 23648}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-11-01,111300,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One Year on the Front Lines of the Battle to Save Detroit,Burn,6.9,6
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",http://www.travellersandmagicians.com/,37232,"[{""id"": 4662, ""name"": ""illusion""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 33499, ""name"": ""bhutan""}, {""id"": 33500, ""name"": ""story in story""}, {""id"": 47019, ""name"": ""weaver""}, {""id"": 47020, ""name"": ""storytelling""}]",en,Travellers and Magicians,"A young government official, named Dondup, who is smitten with America (he even has a denim gho) dreams of escaping there while stuck in a beautiful but isolated village. He hopes to connect in the U.S. with a visa out of the country. He misses the one bus out of town to Thimphu, however, and is forced to hitchhike and walk along the Lateral Road to the west, accompanied by an apple seller, a Buddhist monk with his ornate, dragon-headed dramyin, a drunk, a widowed rice paper maker, and his beautiful daughter, Sonam.",0.749699,"[{""name"": ""Prayer Flag Pictures"", ""id"": 72591}]","[{""iso_3166_1"": ""BT"", ""name"": ""Bhutan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2003-09-09,0,108.0,"[{""iso_639_1"": ""dz"", ""name"": """"}]",Released,The bitter and the sweet of temporary things.,Travellers and Magicians,6.8,9
24000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.rocky.com/,1246,"[{""id"": 276, ""name"": ""philadelphia""}, {""id"": 396, ""name"": ""transporter""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2416, ""name"": ""publicity""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 2968, ""name"": ""grave""}, {""id"": 3393, ""name"": ""tombstone""}, {""id"": 3586, ""name"": ""tv station""}, {""id"": 4487, ""name"": ""boxing match""}, {""id"": 4610, ""name"": ""comeback""}, {""id"": 4613, ""name"": ""training""}, {""id"": 5167, ""name"": ""restaurant owner""}, {""id"": 5378, ""name"": ""world champion""}, {""id"": 5379, ""name"": ""challenger""}, {""id"": 5380, ""name"": ""virtual fight""}, {""id"": 6066, ""name"": ""defeat""}, {""id"": 6067, ""name"": ""victory""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 155464, ""name"": ""over-the-hill fighter""}]",en,Rocky Balboa,"When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder, Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.",30.445257,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Rogue Marble"", ""id"": 696}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-20,155721132,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,It ain't over 'til it's over.,Rocky Balboa,6.5,835
100000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",,1372,"[{""id"": 526, ""name"": ""rebel""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 917, ""name"": ""journalism""}, {""id"": 1465, ""name"": ""loss of family""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 3070, ""name"": ""mercenary""}, {""id"": 3379, ""name"": ""diamond mine""}, {""id"": 5417, ""name"": ""sierra leone""}, {""id"": 5419, ""name"": ""bootlegger""}, {""id"": 5420, ""name"": ""fisherman""}, {""id"": 5422, ""name"": ""special unit""}, {""id"": 6212, ""name"": ""smuggling""}, {""id"": 33617, ""name"": ""genocide in rwanda""}, {""id"": 158455, ""name"": ""oppression""}]",en,Blood Diamond,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",52.792678,"[{""name"": ""Bedford Falls Productions"", ""id"": 348}, {""name"": ""Lonely Film Productions GmbH & Co. KG."", ""id"": 430}, {""name"": ""Virtual Studios"", ""id"": 449}, {""name"": ""Spring Creek Productions"", ""id"": 705}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""Liberty Pictures"", ""id"": 20938}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-07,170877916,143.0,"[{""iso_639_1"": ""af"", ""name"": ""Afrikaans""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It will cost you everything.,Blood Diamond,7.3,2281
17000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,11113,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 4485, ""name"": ""flower girl""}, {""id"": 10786, ""name"": ""colonel""}, {""id"": 11411, ""name"": ""wager""}, {""id"": 11707, ""name"": ""suitor""}, {""id"": 14514, ""name"": ""class differences""}, {""id"": 18015, ""name"": ""tutor""}, {""id"": 155697, ""name"": ""aristocrat""}, {""id"": 165278, ""name"": ""linguist""}, {""id"": 165279, ""name"": ""street""}, {""id"": 165282, ""name"": ""high society""}, {""id"": 165288, ""name"": ""misogynist""}, {""id"": 165290, ""name"": ""guttersnipe""}, {""id"": 165299, ""name"": ""class prejudice""}, {""id"": 165301, ""name"": ""opposites attract""}]",en,My Fair Lady,A misogynistic and snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.,20.786616,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1964-10-21,72070731,170.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The loverliest motion picture of them all!,My Fair Lady,7.4,352
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,4251,"[{""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 4034, ""name"": ""class society""}, {""id"": 7021, ""name"": ""pakistan""}, {""id"": 14636, ""name"": ""india""}, {""id"": 158512, ""name"": ""kashmir conflict""}]",hi,Veer-Zaara,"The story of the love between Veer Pratap Singh, an Indian, and Zaara Hayaat Khan, a Pakistani...a love so great it knows no boundaries...",3.721858,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2004-11-12,29385320,192.0,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,A Love Legend,Veer-Zaara,7.4,64
88000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.pixels-movie.com/,257344,"[{""id"": 282, ""name"": ""video game""}, {""id"": 5801, ""name"": ""nerd""}, {""id"": 192962, ""name"": ""alien attack""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 220855, ""name"": ""pixels""}]",en,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,140.849495,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-07-16,243637091,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Game On.,Pixels,5.6,2513
1000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",,18206,"[{""id"": 1523, ""name"": ""obsession""}, {""id"": 3979, ""name"": ""hidden camera""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10878, ""name"": ""invasion of privacy""}, {""id"": 178649, ""name"": ""voyeurism""}]",en,Alone With Her,"The harrowing story of a disturbed young man's attempts to win the affections of an unsuspecting young woman. When Doug first sees Amy, he instantly falls for her and begins to watch her every move, going so far as to set up spy cameras in her apartment. However, as his fascination grows into obsession he's no longer satisfied with just watching.",2.175696,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Pin Hole Productions LLC"", ""id"": 13358}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-04-28,10018,78.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Anytime. Anywhere. He's watching.,Alone With Her,6.2,20
65000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.thresholdanimationstudios.com/video.php?id=foodfight,116977,"[{""id"": 1545, ""name"": ""supermarket""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 3977, ""name"": ""product placement""}, {""id"": 10159, ""name"": ""computer animation""}, {""id"": 10637, ""name"": ""food""}]",en,Foodfight!,"Dex, a superdog sleuth, is the law of the land when the world's most recognized brands take on the forces of evil and the devilish Brand X.",5.258726,"[{""name"": ""Threshold Entertainment"", ""id"": 4174}, {""name"": ""Lions Gate Family Entertainment"", ""id"": 6574}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-06-15,73706,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,When good food... goes bad!,Foodfight!,2.3,28
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.gijoemovie.com,72559,"[{""id"": 321, ""name"": ""terror""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 2534, ""name"": ""missile""}, {""id"": 3467, ""name"": ""warhead""}, {""id"": 8570, ""name"": ""president""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 18420, ""name"": ""surveillance""}, {""id"": 191574, ""name"": ""cobra""}]",en,G.I. Joe: Retaliation,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",59.325589,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Hasbro"", ""id"": 2598}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Saints LA"", ""id"": 19719}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-03-26,371876278,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,G.I. Joe: Retaliation,5.4,3025
9000000,"[{""id"": 99, ""name"": ""Documentary""}]",,2359,"[{""id"": 211, ""name"": ""bureaucracy""}, {""id"": 279, ""name"": ""usa""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 701, ""name"": ""cuba""}, {""id"": 1279, ""name"": ""medicine""}, {""id"": 4404, ""name"": ""guantanamo bay""}, {""id"": 6137, ""name"": ""assurance""}, {""id"": 6514, ""name"": ""health care""}, {""id"": 10594, ""name"": ""money""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 40895, ""name"": ""illness""}, {""id"": 161288, ""name"": ""existence""}]",en,Sicko,"Sicko is a Michael Moore documentary about the corrupt health care system in The United States who's main goal is to make profit even if it means losing peoples lives. ""The more people you deny health insurance the more money we make"" is the business model for health care providers in America.",14.098952,"[{""name"": ""The Weinstein Company"", ""id"": 308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-05-18,24538513,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,This might hurt a little.,Sicko,7.3,235
26000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",,316002,"[{""id"": 2864, ""name"": ""one-night stand""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 223162, ""name"": ""accidental love""}]",en,Accidental Love,"A small town waitress gets a nail accidentally lodged in her head causing unpredictable behavior that leads her to Washington, DC.  Sparks fly when she meets a clueless young senator who takes up her cause - but what happens when love interferes with what you stand for?",5.644844,"[{""name"": ""K. JAM Media"", ""id"": 17888}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-02-10,0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sometimes you nail love. Sometimes it nails you.,Accidental Love,3.9,95
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,250124,"[{""id"": 1228, ""name"": ""1970s""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 14669, ""name"": ""older man younger woman relationship""}, {""id"": 18712, ""name"": ""based on graphic novel""}, {""id"": 156777, ""name"": ""teenage sexuality""}, {""id"": 187056, ""name"": ""woman director""}]",en,The Diary of a Teenage Girl,"Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that she’s sleeping with her mother’s boyfriend.",18.224326,"[{""name"": ""Caviar Films"", ""id"": 2699}, {""name"": ""Cold Iron Pictures"", ""id"": 3916}, {""name"": ""Archer Gray"", ""id"": 41640}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-08-07,1477002,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some things are best kept secret.,The Diary of a Teenage Girl,6.8,279
3000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",http://genvideoshd.com/watch-compadres-2016-full-movie-online-genvideos/,317930,[],es,Compadres,"A disgruntled Mexican cop is forced to work with a teenage hacker to hunt down the criminals who killed his wife, and dismantle their operation.",1.569246,[],[],2016-03-31,0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Compadres,5.2,17
0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,281230,"[{""id"": 187056, ""name"": ""woman director""}]",en,Fort McCoy,"Unable to serve in World War II because of a heart condition, a barber moves his family adjacent to a Wisconsin army base and prisoner-of-war camp to provide his services. But even in rural America -- far from the frontline -- the war finds victims.",0.384496,[],[],2014-01-01,0,0.0,[],Released,,Fort McCoy,6.3,2
55000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,1597,"[{""id"": 591, ""name"": ""cia""}, {""id"": 822, ""name"": ""airport""}, {""id"": 977, ""name"": ""cat""}, {""id"": 2606, ""name"": ""jew""}, {""id"": 3454, ""name"": ""orderly""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4604, ""name"": ""father-in-law""}, {""id"": 5599, ""name"": ""epistaxis""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 5601, ""name"": ""lost baggage""}, {""id"": 5602, ""name"": ""urn""}, {""id"": 5604, ""name"": ""pavilion""}, {""id"": 5605, ""name"": ""volleyball""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13027, ""name"": ""wedding""}]",en,Meet the Parents,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",29.97224,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Tribeca Productions"", ""id"": 11391}, {""name"": ""Nancy Tenenbaum Films"", ""id"": 41248}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-10-06,330444045,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,First comes love. Then comes the interrogation.,Meet the Parents,6.6,1698
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,11058,"[{""id"": 222, ""name"": ""schizophrenia""}, {""id"": 402, ""name"": ""clone""}, {""id"": 697, ""name"": ""loss of son""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 13005, ""name"": ""doctor""}]",en,Godsend,"A couple agree to have their deceased son cloned under the supervision of an enigmatic doctor, but bizarre things start to happen years after his rebirth.",12.10235,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""2929 Productions"", ""id"": 846}, {""name"": ""Artists Production Group (APG)"", ""id"": 18620}, {""name"": ""Blue Productions"", ""id"": 57347}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-04-30,30114487,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When a miracle becomes a nightmare, evil is born.",Godsend,4.7,114
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.paramount.com/movies/hunt-red-october,1669,"[{""id"": 339, ""name"": ""submarine""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 2808, ""name"": ""russian""}, {""id"": 155460, ""name"": ""defection""}, {""id"": 155723, ""name"": ""jack ryan""}]",en,The Hunt for Red October,"A new Soviet nuclear missile sub (a Boomer) heading out on her maiden voyage that is being tracked by a Los Angeles class American submarine suddenly goes silent and ""disappears"". This focuses the attention of both U.S. Intelligence and the U.S. Navy on the Russian Sub Commander .  When it is determined that the silent Soviet Boomer may be headed for American coastal waters panic ensues. A CIA analyst, Jack Ryan,  convinces the brass that the Boomer's commander may intend something other than a nuclear first strike in mind. A perilous and tense cat-and-mouse game ensues.",46.212155,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nina Saxon Film Design"", ""id"": 1693}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990-03-02,199200000,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Invisible. Silent. Stolen.,The Hunt for Red October,7.2,957
